Date,Open,High,Low,Close,Adj Close,Volume
2021-02-05,137.350006,137.419998,135.860001,136.759995,134.078613,75693800
2021-02-08,136.029999,136.960007,134.919998,136.910004,134.225708,71297200
2021-02-09,136.619995,137.880005,135.850006,136.009995,133.343338,76774200
2021-02-10,136.479996,136.990005,134.399994,135.389999,132.735474,73046600
2021-02-11,135.899994,136.389999,133.770004,135.130005,132.480576,64280000
2021-02-12,134.350006,135.529999,133.690002,135.369995,132.715866,60145100
2021-02-16,135.490005,136.009995,132.789993,133.190002,130.578629,80576300
2021-02-17,131.250000,132.220001,129.470001,130.839996,128.274673,97918500
2021-02-18,129.199997,130.000000,127.410004,129.710007,127.166878,96856700
2021-02-19,130.240005,130.710007,128.800003,129.869995,127.323692,87668800
2021-02-22,128.009995,129.720001,125.599998,126.000000,123.529587,103916400
2021-02-23,123.760002,126.709999,118.389999,125.860001,123.392349,158273000
2021-02-24,124.940002,125.559998,122.230003,125.349998,122.892334,111039900
2021-02-25,124.680000,126.459999,120.540001,120.989998,118.617836,148199500
2021-02-26,122.589996,124.849998,121.199997,121.260002,118.882538,164560400
2021-03-01,123.750000,127.930000,122.790001,127.790001,125.284515,116307900
2021-03-02,128.410004,128.720001,125.010002,125.120003,122.666862,102260900
2021-03-03,124.809998,125.709999,121.839996,122.059998,119.666855,112966300
2021-03-04,121.750000,123.599998,118.620003,120.129997,117.774689,178155000
2021-03-05,120.980003,121.940002,117.570000,121.419998,119.039375,153766600
2021-03-08,120.930000,121.000000,116.209999,116.360001,114.078590,154376600
2021-03-09,119.029999,122.059998,118.790001,121.089996,118.715866,129525800
2021-03-10,121.690002,122.169998,119.449997,119.980003,117.627625,111943300
2021-03-11,122.540001,123.209999,121.260002,121.959999,119.568810,103026500
2021-03-12,120.400002,121.169998,119.160004,121.029999,118.657036,88105100
2021-03-15,121.410004,124.000000,120.419998,123.989998,121.559029,92403800
2021-03-16,125.699997,127.220001,124.720001,125.570000,123.108032,115227900
2021-03-17,124.050003,125.860001,122.339996,124.760002,122.313911,111932600
2021-03-18,122.879997,123.180000,120.320000,120.529999,118.166840,121229700
2021-03-19,119.900002,121.430000,119.680000,119.989998,117.637436,185549500
2021-03-22,120.330002,123.870003,120.260002,123.389999,120.970779,111912300
2021-03-23,123.330002,124.239998,122.139999,122.540001,120.137444,95467100
2021-03-24,122.820000,122.900002,120.070000,120.089996,117.735481,88530500
2021-03-25,119.540001,121.660004,119.000000,120.589996,118.225662,98844700
2021-03-26,120.349998,121.480003,118.919998,121.209999,118.833519,94071200
2021-03-29,121.650002,122.580002,120.730003,121.389999,119.009987,80819200
2021-03-30,120.110001,120.400002,118.860001,119.900002,117.549194,85671900
2021-03-31,121.650002,123.519997,121.150002,122.150002,119.755081,118323800
2021-04-01,123.660004,124.180000,122.489998,123.000000,120.588432,75089100
2021-04-05,123.870003,126.160004,123.070000,125.900002,123.431557,88651200
2021-04-06,126.500000,127.129997,125.650002,126.209999,123.735504,80171300
2021-04-07,125.830002,127.919998,125.139999,127.900002,125.392342,83466700
2021-04-08,128.949997,130.389999,128.520004,130.360001,127.804100,88844600
2021-04-09,129.800003,133.039993,129.470001,133.000000,130.392365,106686700
2021-04-12,132.520004,132.850006,130.630005,131.240005,128.666870,91420000
2021-04-13,132.440002,134.660004,131.929993,134.429993,131.794312,91266500
2021-04-14,134.940002,135.000000,131.660004,132.029999,129.441376,87222800
2021-04-15,133.820007,135.000000,133.639999,134.500000,131.862946,89347100
2021-04-16,134.300003,134.669998,133.279999,134.160004,131.529633,84922400
2021-04-19,133.509995,135.470001,133.339996,134.839996,132.196304,94264200
2021-04-20,135.020004,135.529999,131.809998,133.110001,130.500198,94812300
2021-04-21,132.360001,133.750000,131.300003,133.500000,130.882553,68847100
2021-04-22,133.039993,134.149994,131.410004,131.940002,129.353149,84566500
2021-04-23,132.160004,135.119995,132.160004,134.320007,131.686478,78657500
2021-04-26,134.830002,135.059998,133.559998,134.720001,132.078644,66905100
2021-04-27,135.009995,135.410004,134.110001,134.389999,131.755096,66015800
2021-04-28,134.309998,135.020004,133.080002,133.580002,130.960953,107760100
2021-04-29,136.470001,137.070007,132.449997,133.479996,130.862946,151101000
2021-04-30,131.779999,133.559998,131.070007,131.460007,128.882553,109839500
2021-05-03,132.039993,134.070007,131.830002,132.539993,129.941360,75135100
2021-05-04,131.190002,131.490005,126.699997,127.849998,125.343330,137564700
2021-05-05,129.199997,130.449997,127.970001,128.100006,125.588432,84000900
2021-05-06,127.889999,129.750000,127.129997,129.740005,127.196274,78128300
2021-05-07,130.850006,131.259995,129.479996,130.210007,127.873917,78973300
2021-05-10,129.410004,129.539993,126.809998,126.849998,124.574181,88071200
2021-05-11,123.500000,126.269997,122.769997,125.910004,123.651031,126142800
2021-05-12,123.400002,124.639999,122.250000,122.769997,120.567360,112172300
2021-05-13,124.580002,126.150002,124.260002,124.970001,122.727913,105861300
2021-05-14,126.250000,127.889999,125.849998,127.449997,125.163406,81918000
2021-05-17,126.820000,126.930000,125.169998,126.269997,124.004578,74244600
2021-05-18,126.559998,126.989998,124.779999,124.849998,122.610062,63342900
2021-05-19,123.160004,124.919998,122.860001,124.690002,122.452934,92612000
2021-05-20,125.230003,127.720001,125.099998,127.309998,125.025917,76857100
2021-05-21,127.820000,128.000000,125.209999,125.430000,123.179649,79295400
2021-05-24,126.010002,127.940002,125.940002,127.099998,124.819679,63092900
2021-05-25,127.820000,128.320007,126.320000,126.900002,124.623283,72009500
2021-05-26,126.959999,127.389999,126.419998,126.849998,124.574181,56575900
2021-05-27,126.440002,127.639999,125.080002,125.279999,123.032341,94625600
2021-05-28,125.570000,125.800003,124.550003,124.610001,122.374359,71311100
2021-06-01,125.080002,125.349998,123.940002,124.279999,122.050278,67637100
2021-06-02,124.279999,125.239998,124.050003,125.059998,122.816292,59278900
2021-06-03,124.680000,124.849998,123.129997,123.540001,121.323563,76229200
2021-06-04,124.070000,126.160004,123.849998,125.889999,123.631401,75169300
2021-06-07,126.169998,126.320000,124.830002,125.900002,123.641220,71057600
2021-06-08,126.599998,128.460007,126.209999,126.739998,124.466156,74403800
2021-06-09,127.209999,127.750000,126.519997,127.129997,124.849144,56877900
2021-06-10,127.019997,128.190002,125.940002,126.110001,123.847450,71186400
2021-06-11,126.529999,127.440002,126.099998,127.349998,125.065216,53522400
2021-06-14,127.820000,130.539993,127.070000,130.479996,128.139053,96906500
2021-06-15,129.940002,130.600006,129.389999,129.639999,127.314102,62746300
2021-06-16,130.369995,130.889999,128.460007,130.149994,127.814957,91815000
2021-06-17,129.800003,132.550003,129.649994,131.789993,129.425537,96721700
2021-06-18,130.710007,131.509995,130.240005,130.460007,128.119415,108953300
2021-06-21,130.300003,132.410004,129.210007,132.300003,129.926407,79663300
2021-06-22,132.130005,134.080002,131.619995,133.979996,131.576263,74783600
2021-06-23,133.770004,134.320007,133.229996,133.699997,131.301270,60214200
2021-06-24,134.449997,134.639999,132.929993,133.410004,131.016464,68711000
2021-06-25,133.460007,133.889999,132.809998,133.110001,130.721863,70783700
2021-06-28,133.410004,135.250000,133.350006,134.779999,132.361923,62111300
2021-06-29,134.800003,136.490005,134.350006,136.330002,133.884094,64556100
2021-06-30,136.169998,137.410004,135.869995,136.960007,134.502777,63261400
2021-07-01,136.600006,137.330002,135.759995,137.270004,134.807220,52485800
2021-07-02,137.899994,140.000000,137.750000,139.960007,137.448959,78852600
2021-07-06,140.070007,143.149994,140.070007,142.020004,139.472015,108181800
2021-07-07,143.539993,144.889999,142.660004,144.570007,141.976242,104911600
2021-07-08,141.580002,144.059998,140.669998,143.240005,140.670105,105575500
2021-07-09,142.750000,145.649994,142.649994,145.110001,142.506577,99890800
2021-07-12,146.210007,146.320007,144.000000,144.500000,141.907501,76299700
2021-07-13,144.029999,147.460007,143.630005,145.639999,143.027084,100827100
2021-07-14,148.100006,149.570007,147.679993,149.149994,146.474075,127050800
2021-07-15,149.240005,150.000000,147.089996,148.479996,145.816086,106820300
2021-07-16,148.460007,149.759995,145.880005,146.389999,143.763596,93251400
2021-07-19,143.750000,144.070007,141.669998,142.449997,139.894287,121434600
2021-07-20,143.460007,147.100006,142.960007,146.149994,143.527908,96350000
2021-07-21,145.529999,146.130005,144.630005,145.399994,142.791336,74993500
2021-07-22,145.940002,148.199997,145.809998,146.800003,144.166229,77338200
2021-07-23,147.550003,148.720001,146.919998,148.559998,145.894699,71447400
2021-07-26,148.270004,149.830002,147.699997,148.990005,146.316956,72434100
2021-07-27,149.119995,149.210007,145.550003,146.770004,144.136780,104818600
2021-07-28,144.809998,146.970001,142.539993,144.979996,142.378891,118931200
2021-07-29,144.690002,146.550003,144.580002,145.639999,143.027084,56699500
2021-07-30,144.380005,146.330002,144.110001,145.860001,143.243118,70440600
2021-08-02,146.360001,146.949997,145.250000,145.520004,142.909210,62880000
2021-08-03,145.809998,148.039993,145.179993,147.360001,144.716202,64786600
2021-08-04,147.270004,147.789993,146.279999,146.949997,144.313568,56368300
2021-08-05,146.979996,147.839996,146.169998,147.059998,144.421585,46397700
2021-08-06,146.350006,147.110001,145.630005,146.139999,143.733093,54126800
2021-08-09,146.199997,146.699997,145.520004,146.089996,143.683960,48908700
2021-08-10,146.440002,147.710007,145.300003,145.600006,143.202011,69023100
2021-08-11,146.050003,146.720001,145.529999,145.860001,143.457733,48493500
2021-08-12,146.190002,149.050003,145.839996,148.889999,146.437836,72282600
2021-08-13,148.970001,149.440002,148.270004,149.100006,146.644379,59375000
2021-08-16,148.539993,151.190002,146.470001,151.119995,148.631088,103296000
2021-08-17,150.229996,151.679993,149.089996,150.190002,147.716415,92229700
2021-08-18,149.800003,150.720001,146.149994,146.360001,143.949478,86326000
2021-08-19,145.029999,148.000000,144.500000,146.699997,144.283875,86960300
2021-08-20,147.440002,148.500000,146.779999,148.190002,145.749344,60549600
2021-08-23,148.309998,150.190002,147.889999,149.710007,147.244324,60131800
2021-08-24,149.449997,150.860001,149.149994,149.619995,147.155792,48606400
2021-08-25,149.809998,150.320007,147.800003,148.360001,145.916550,58991300
2021-08-26,148.350006,149.119995,147.509995,147.539993,145.110062,48597200
2021-08-27,147.479996,148.750000,146.830002,148.600006,146.152634,55802400
2021-08-30,149.000000,153.490005,148.610001,153.119995,150.598160,90956700
2021-08-31,152.660004,152.800003,151.289993,151.830002,149.329391,86453100
2021-09-01,152.830002,154.979996,152.339996,152.509995,149.998199,80313700
2021-09-02,153.869995,154.720001,152.399994,153.649994,151.119400,71115500
2021-09-03,153.759995,154.630005,153.089996,154.300003,151.758728,57808700
2021-09-07,154.970001,157.259995,154.389999,156.690002,154.109375,82278300
2021-09-08,156.979996,157.039993,153.979996,155.110001,152.555420,74420200
2021-09-09,155.490005,156.110001,153.949997,154.070007,151.532501,57305700
2021-09-10,155.000000,155.479996,148.699997,148.970001,146.516510,140893200
2021-09-13,150.630005,151.419998,148.750000,149.550003,147.086960,102404300
2021-09-14,150.350006,151.070007,146.910004,148.119995,145.680496,109296300
2021-09-15,148.559998,149.440002,146.369995,149.029999,146.575531,83281300
2021-09-16,148.440002,148.970001,147.220001,148.789993,146.339462,68034100
2021-09-17,148.820007,148.820007,145.759995,146.059998,143.654449,129868800
2021-09-20,143.800003,144.839996,141.270004,142.940002,140.585831,123478900
2021-09-21,143.929993,144.600006,142.779999,143.429993,141.067749,75834000
2021-09-22,144.449997,146.429993,143.699997,145.850006,143.447876,76404300
2021-09-23,146.649994,147.080002,145.639999,146.830002,144.411743,64838200
2021-09-24,145.660004,147.470001,145.559998,146.919998,144.500305,53477900
2021-09-27,145.470001,145.960007,143.820007,145.369995,142.975784,74150700
2021-09-28,143.250000,144.750000,141.690002,141.910004,139.572784,108972300
2021-09-29,142.470001,144.449997,142.029999,142.830002,140.477661,74602000
2021-09-30,143.660004,144.380005,141.279999,141.500000,139.169571,89056700
2021-10-01,141.899994,142.919998,139.110001,142.649994,140.300583,94639600
2021-10-04,141.759995,142.210007,138.270004,139.139999,136.848434,98322000
2021-10-05,139.490005,142.240005,139.360001,141.110001,138.785950,80861100
2021-10-06,139.470001,142.149994,138.369995,142.000000,139.661316,83221100
2021-10-07,143.059998,144.220001,142.720001,143.289993,140.930054,61732700
2021-10-08,144.029999,144.179993,142.559998,142.899994,140.546448,58773200
2021-10-11,142.270004,144.809998,141.809998,142.809998,140.457947,64452200
2021-10-12,143.229996,143.250000,141.039993,141.509995,139.179382,73035900
2021-10-13,141.240005,141.399994,139.199997,140.910004,138.589264,78762700
2021-10-14,142.110001,143.880005,141.509995,143.759995,141.392303,69907100
2021-10-15,143.770004,144.899994,143.509995,144.839996,142.454529,67940300
2021-10-18,143.449997,146.839996,143.160004,146.550003,144.136353,85589200
2021-10-19,147.009995,149.169998,146.550003,148.759995,146.309937,76378900
2021-10-20,148.699997,149.750000,148.119995,149.259995,146.801727,58418800
2021-10-21,148.809998,149.639999,147.869995,149.479996,147.018112,61421000
2021-10-22,149.690002,150.179993,148.639999,148.690002,146.241135,58883400
2021-10-25,148.679993,149.369995,147.619995,148.639999,146.191940,50720600
2021-10-26,149.330002,150.839996,149.009995,149.320007,146.860779,60893400
2021-10-27,149.360001,149.729996,148.490005,148.850006,146.398514,56094900
2021-10-28,149.820007,153.169998,149.720001,152.570007,150.057220,100077900
2021-10-29,147.220001,149.940002,146.410004,149.800003,147.332855,124953200
2021-11-01,148.990005,149.699997,147.800003,148.960007,146.506653,74588300
2021-11-02,148.660004,151.570007,148.649994,150.020004,147.549210,69122000
2021-11-03,150.389999,151.970001,149.820007,151.490005,148.995041,54511500
2021-11-04,151.580002,152.429993,150.639999,150.960007,148.473755,60394600
2021-11-05,151.889999,152.199997,150.059998,151.279999,149.005630,65463900
2021-11-08,151.410004,151.570007,150.160004,150.440002,148.178223,55020900
2021-11-09,150.199997,151.429993,150.059998,150.809998,148.542679,56787900
2021-11-10,150.020004,150.130005,147.850006,147.919998,145.696121,65187100
2021-11-11,148.960007,149.429993,147.679993,147.869995,145.646912,41000000
2021-11-12,148.429993,150.399994,147.479996,149.990005,147.735001,63804000
2021-11-15,150.369995,151.880005,149.429993,150.000000,147.744858,59222800
2021-11-16,149.940002,151.490005,149.339996,151.000000,148.729828,59256200
2021-11-17,151.000000,155.000000,150.990005,153.490005,151.182388,88807000
2021-11-18,153.710007,158.669998,153.050003,157.869995,155.496536,137827700
2021-11-19,157.649994,161.020004,156.529999,160.550003,158.136261,117305600
2021-11-22,161.679993,165.699997,161.000000,161.020004,158.599182,117467900
2021-11-23,161.119995,161.800003,159.059998,161.410004,158.983322,96041900
2021-11-24,160.750000,162.139999,159.639999,161.940002,159.505356,69463600
2021-11-26,159.570007,160.449997,156.360001,156.809998,154.452469,76959800
2021-11-29,159.369995,161.190002,158.789993,160.240005,157.830917,88748200
2021-11-30,159.990005,165.520004,159.919998,165.300003,162.814835,174048100
2021-12-01,167.479996,170.300003,164.529999,164.770004,162.292801,152052500
2021-12-02,158.740005,164.199997,157.800003,163.759995,161.297958,136739200
2021-12-03,164.020004,164.960007,159.720001,161.839996,159.406876,118023100
2021-12-06,164.289993,167.880005,164.279999,165.320007,162.834534,107497000
2021-12-07,169.080002,171.580002,168.339996,171.179993,168.606445,120405400
2021-12-08,172.130005,175.960007,170.699997,175.080002,172.447800,116998900
2021-12-09,174.910004,176.750000,173.919998,174.559998,171.935623,108923700
2021-12-10,175.210007,179.630005,174.690002,179.449997,176.752121,115402700
2021-12-13,181.119995,182.130005,175.529999,175.740005,173.097870,153237000
2021-12-14,175.250000,177.740005,172.210007,174.330002,171.709061,139380400
2021-12-15,175.110001,179.500000,172.309998,179.300003,176.604370,131063300
2021-12-16,179.279999,181.139999,170.750000,172.259995,169.670181,150185800
2021-12-17,169.929993,173.470001,169.690002,171.139999,168.567017,195432700
2021-12-20,168.279999,170.580002,167.460007,169.750000,167.197922,107499100
2021-12-21,171.559998,173.199997,169.119995,172.990005,170.389236,91185900
2021-12-22,173.039993,175.860001,172.149994,175.639999,172.999390,92135300
2021-12-23,175.850006,176.850006,175.270004,176.279999,173.629761,68356600
2021-12-27,177.089996,180.419998,177.070007,180.330002,177.618866,74919600
2021-12-28,180.160004,181.330002,178.529999,179.289993,176.594513,79144300
2021-12-29,179.330002,180.630005,178.139999,179.380005,176.683151,62348900
2021-12-30,179.470001,180.570007,178.089996,178.199997,175.520905,59773000
2021-12-31,178.089996,179.229996,177.259995,177.570007,174.900391,64062300
2022-01-03,177.830002,182.880005,177.710007,182.009995,179.273621,104487900
2022-01-04,182.630005,182.940002,179.119995,179.699997,176.998306,99310400
2022-01-05,179.610001,180.169998,174.639999,174.919998,172.290222,94537600
2022-01-06,172.699997,175.300003,171.639999,172.000000,169.414108,96904000
2022-01-07,172.889999,174.139999,171.029999,172.169998,169.581543,86709100
2022-01-10,169.080002,172.500000,168.169998,172.190002,169.601242,106765600
2022-01-11,172.320007,175.179993,170.820007,175.080002,172.447800,76138300
2022-01-12,176.119995,177.179993,174.820007,175.529999,172.891052,74805200
2022-01-13,175.779999,176.619995,171.789993,172.190002,169.601242,84505800
2022-01-14,171.339996,173.779999,171.089996,173.070007,170.468048,80440800
2022-01-18,171.509995,172.539993,169.410004,169.800003,167.247208,90956700
2022-01-19,170.000000,171.080002,165.940002,166.229996,163.730850,94815000
2022-01-20,166.979996,169.679993,164.179993,164.509995,162.036697,91420500
2022-01-21,164.419998,166.330002,162.300003,162.410004,159.968262,122848900
2022-01-24,160.020004,162.300003,154.699997,161.619995,159.190155,162294600
2022-01-25,158.979996,162.759995,157.020004,159.779999,157.377823,115798400
2022-01-26,163.500000,164.389999,157.820007,159.690002,157.289185,108275300
2022-01-27,162.449997,163.839996,158.279999,159.220001,156.826248,121954600
2022-01-28,165.710007,170.350006,162.800003,170.330002,167.769211,179935700
2022-01-31,170.160004,175.000000,169.509995,174.779999,172.152283,115541600
2022-02-01,174.009995,174.839996,172.309998,174.610001,171.984879,86213900
2022-02-02,174.750000,175.880005,173.330002,175.839996,173.196365,84914300
2022-02-03,174.479996,176.240005,172.119995,172.899994,170.300568,89418100
2022-02-04,171.679993,174.100006,170.679993,172.389999,170.014542,82465400
2022-02-07,172.860001,173.949997,170.949997,171.660004,169.294647,77251200
2022-02-08,171.729996,175.350006,171.429993,174.830002,172.420959,74829200
2022-02-09,176.050003,176.649994,174.899994,176.279999,173.850952,71285000
2022-02-10,174.139999,175.479996,171.550003,172.119995,169.748276,90865900
2022-02-11,172.330002,173.080002,168.039993,168.639999,166.316269,98670700
2022-02-14,167.369995,169.580002,166.559998,168.880005,166.552948,86185500
2022-02-15,170.970001,172.949997,170.250000,172.789993,170.409042,62527400
2022-02-16,171.850006,173.339996,170.050003,172.550003,170.172348,61177400
2022-02-17,171.029999,171.910004,168.470001,168.880005,166.552948,69589300
2022-02-18,169.820007,170.539993,166.190002,167.300003,164.994705,82772700
2022-02-22,164.979996,166.690002,162.149994,164.320007,162.055786,91162800
2022-02-23,165.539993,166.149994,159.750000,160.070007,157.864349,90009200
2022-02-24,152.580002,162.850006,152.000000,162.740005,160.497574,141147500
2022-02-25,163.839996,165.119995,160.869995,164.850006,162.578476,91974200
2022-02-28,163.059998,165.419998,162.429993,165.119995,162.844757,95056600
2022-03-01,164.699997,166.600006,161.970001,163.199997,160.951218,83474400
2022-03-02,164.389999,167.360001,162.949997,166.559998,164.264893,79724800
2022-03-03,168.470001,168.910004,165.550003,166.229996,163.939453,76678400
2022-03-04,164.490005,165.550003,162.100006,163.169998,160.921646,83737200
2022-03-07,163.360001,165.020004,159.039993,159.300003,157.104965,96418800
2022-03-08,158.820007,162.880005,155.800003,157.440002,155.270599,131148300
2022-03-09,161.479996,163.410004,159.410004,162.949997,160.704666,91454900
2022-03-10,160.199997,160.389999,155.979996,158.520004,156.335693,105342000
2022-03-11,158.929993,159.279999,154.500000,154.729996,152.597916,96970100
2022-03-14,151.449997,154.119995,150.100006,150.619995,148.544556,108732100
2022-03-15,150.899994,155.570007,150.380005,155.089996,152.952957,92964300
2022-03-16,157.050003,160.000000,154.460007,159.589996,157.390945,102300200
2022-03-17,158.610001,161.000000,157.630005,160.619995,158.406754,75615400
2022-03-18,160.509995,164.479996,159.759995,163.979996,161.720444,123511700
2022-03-21,163.509995,166.350006,163.009995,165.380005,163.101212,95811400
2022-03-22,165.509995,169.419998,164.910004,168.820007,166.493774,81532000
2022-03-23,167.990005,172.639999,167.649994,170.210007,167.864609,98062700
2022-03-24,171.059998,174.139999,170.210007,174.070007,171.671417,90131400
2022-03-25,173.880005,175.279999,172.750000,174.720001,172.312500,80546200
2022-03-28,172.169998,175.729996,172.000000,175.600006,173.180344,90371900
2022-03-29,176.690002,179.009995,176.339996,178.960007,176.494049,100589400
2022-03-30,178.550003,179.610001,176.699997,177.770004,175.320450,92633200
2022-03-31,177.839996,178.029999,174.399994,174.610001,172.204010,103049300
2022-04-01,174.029999,174.880005,171.940002,174.309998,171.908112,78751300
2022-04-04,174.570007,178.490005,174.440002,178.440002,175.981216,76468400
2022-04-05,177.500000,178.300003,174.419998,175.059998,172.647766,73401800
2022-04-06,172.360001,173.630005,170.130005,171.830002,169.462311,89058800
2022-04-07,171.160004,173.360001,169.850006,172.139999,169.767990,77594700
2022-04-08,171.779999,171.779999,169.199997,170.089996,167.746246,76575500
2022-04-11,168.710007,169.029999,165.500000,165.750000,163.466064,72246700
2022-04-12,168.020004,169.869995,166.639999,167.660004,165.349762,79265200
2022-04-13,167.389999,171.039993,166.770004,170.399994,168.052002,70618900
2022-04-14,170.619995,171.270004,165.039993,165.289993,163.012375,75329400
2022-04-18,163.919998,166.600006,163.570007,165.070007,162.795456,69023900
2022-04-19,165.020004,167.820007,163.910004,167.399994,165.093292,67723800
2022-04-20,168.759995,168.880005,166.100006,167.229996,164.925690,67929800
2022-04-21,168.910004,171.529999,165.910004,166.419998,164.126831,87227800
2022-04-22,166.460007,167.869995,161.500000,161.789993,159.560638,84882400
2022-04-25,161.119995,163.169998,158.460007,162.880005,160.635635,96046400
2022-04-26,162.250000,162.339996,156.720001,156.800003,154.639404,95623200
2022-04-27,155.910004,159.789993,155.380005,156.570007,154.412582,88063200
2022-04-28,159.250000,164.520004,158.929993,163.639999,161.385147,130216800
2022-04-29,161.839996,166.199997,157.250000,157.649994,155.477676,131747600
2022-05-02,156.710007,158.229996,153.270004,157.960007,155.783432,123055300
2022-05-03,158.149994,160.710007,156.320007,159.479996,157.282455,88966500
2022-05-04,159.669998,166.479996,159.259995,166.020004,163.732346,108256500
2022-05-05,163.850006,164.080002,154.949997,156.770004,154.609833,130525300
2022-05-06,156.009995,159.440002,154.179993,157.279999,155.340668,116124600
2022-05-09,154.929993,155.830002,151.490005,152.059998,150.185043,131577900
2022-05-10,155.520004,156.740005,152.929993,154.509995,152.604828,115366700
2022-05-11,153.500000,155.449997,145.809998,146.500000,144.693604,142689800
2022-05-12,142.770004,146.199997,138.800003,142.559998,140.802185,182602000
2022-05-13,144.589996,148.100006,143.110001,147.110001,145.296097,113990900
2022-05-16,145.550003,147.520004,144.179993,145.539993,143.745438,86643800
2022-05-17,148.860001,149.770004,146.679993,149.240005,147.399857,78336300
2022-05-18,146.850006,147.360001,139.899994,140.820007,139.083664,109742900
2022-05-19,139.880005,141.660004,136.600006,137.350006,135.656448,136095600
2022-05-20,139.089996,140.699997,132.610001,137.589996,135.893448,137426100
2022-05-23,137.789993,143.259995,137.649994,143.110001,141.345398,117726300
2022-05-24,140.809998,141.970001,137.330002,140.360001,138.629318,104132700
2022-05-25,138.429993,141.789993,138.339996,140.520004,138.787338,92482700
2022-05-26,137.389999,144.339996,137.139999,143.779999,142.007126,90601500
2022-05-27,145.389999,149.679993,145.259995,149.639999,147.794907,90978500
2022-05-31,149.070007,150.660004,146.839996,148.839996,147.004776,103718400
2022-06-01,149.899994,151.740005,147.679993,148.710007,146.876358,74286600
2022-06-02,147.830002,151.270004,146.860001,151.210007,149.345551,72348100
2022-06-03,146.899994,147.970001,144.460007,145.380005,143.587418,88570300
2022-06-06,147.029999,148.570007,144.899994,146.139999,144.338028,71598400
2022-06-07,144.350006,149.000000,144.100006,148.710007,146.876358,67808200
2022-06-08,148.580002,149.869995,147.460007,147.960007,146.135620,53950200
2022-06-09,147.080002,147.949997,142.529999,142.639999,140.881195,69473000
2022-06-10,140.279999,140.759995,137.059998,137.130005,135.439163,91437900
2022-06-13,132.869995,135.199997,131.440002,131.880005,130.253845,122207100
2022-06-14,133.130005,133.889999,131.479996,132.759995,131.123032,84784300
2022-06-15,134.289993,137.339996,132.160004,135.429993,133.760086,91533000
2022-06-16,132.080002,132.389999,129.039993,130.059998,128.456314,108123900
2022-06-17,130.070007,133.080002,129.809998,131.559998,129.937805,134520300
2022-06-21,133.419998,137.059998,133.320007,135.869995,134.194672,81000500
2022-06-22,134.789993,137.759995,133.910004,135.350006,133.681091,73409200
2022-06-23,136.820007,138.589996,135.630005,138.270004,136.565094,72433800
2022-06-24,139.899994,141.910004,139.770004,141.660004,139.913300,89116800
2022-06-27,142.699997,143.490005,140.970001,141.660004,139.913300,70207900
2022-06-28,142.130005,143.419998,137.320007,137.440002,135.745331,67083400
2022-06-29,137.460007,140.669998,136.669998,139.229996,137.513245,66242400
2022-06-30,137.250000,138.369995,133.770004,136.720001,135.034210,98964500
2022-07-01,136.039993,139.039993,135.660004,138.929993,137.216934,71051600
2022-07-05,137.770004,141.610001,136.929993,141.559998,139.814499,73353800
2022-07-06,141.350006,144.119995,141.080002,142.919998,141.157745,74064300
2022-07-07,143.289993,146.550003,143.279999,146.350006,144.545456,66253700
2022-07-08,145.259995,147.550003,145.000000,147.039993,145.226944,64547800
2022-07-11,145.669998,146.639999,143.779999,144.869995,143.083710,63141600
2022-07-12,145.759995,148.449997,145.050003,145.860001,144.061508,77588800
2022-07-13,142.990005,146.449997,142.119995,145.490005,143.696075,71185600
2022-07-14,144.080002,148.949997,143.250000,148.470001,146.639297,78140700
2022-07-15,149.779999,150.860001,148.199997,150.169998,148.318344,76259900
2022-07-18,150.740005,151.570007,146.699997,147.070007,145.256561,81420900
2022-07-19,147.919998,151.229996,146.910004,151.000000,149.138123,82982400
2022-07-20,151.119995,153.720001,150.369995,153.039993,151.152969,64823400
2022-07-21,154.500000,155.570007,151.940002,155.350006,153.434509,65086600
2022-07-22,155.389999,156.279999,153.410004,154.089996,152.190002,66675400
2022-07-25,154.009995,155.039993,152.279999,152.949997,151.064087,53623900
2022-07-26,152.259995,153.089996,150.800003,151.600006,149.730743,55138700
2022-07-27,152.580002,157.330002,152.160004,156.789993,154.856720,78620700
2022-07-28,156.979996,157.639999,154.410004,157.350006,155.409836,81378700
2022-07-29,161.240005,163.630005,159.500000,162.509995,160.506165,101786900
2022-08-01,161.009995,163.589996,160.889999,161.509995,159.518509,67829400
2022-08-02,160.100006,162.410004,159.630005,160.009995,158.036987,59907000
2022-08-03,160.839996,166.589996,160.750000,166.130005,164.081573,82507500
2022-08-04,166.009995,167.190002,164.429993,165.809998,163.765488,55474100
2022-08-05,163.210007,165.850006,163.000000,165.350006,163.538025,56697000
2022-08-08,166.369995,167.809998,164.199997,164.869995,163.063278,60276900
2022-08-09,164.020004,165.820007,163.250000,164.919998,163.112747,63135500
2022-08-10,167.679993,169.339996,166.899994,169.240005,167.385391,70170500
2022-08-11,170.059998,170.990005,168.190002,168.490005,166.643616,57149200
2022-08-12,169.820007,172.169998,169.399994,172.100006,170.214066,68039400
2022-08-15,171.520004,173.389999,171.350006,173.190002,171.292099,54091700
2022-08-16,172.779999,173.710007,171.660004,173.029999,171.133865,56377100
2022-08-17,172.770004,176.149994,172.570007,174.550003,172.637192,79542000
2022-08-18,173.750000,174.899994,173.119995,174.149994,172.241547,62290100
2022-08-19,173.029999,173.740005,171.309998,171.520004,169.640411,70346300
